71943291G;Juan Maria;Cardenas;Travesía Diego Velázquez 623;Tomares;41910;673954282;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71943291G,'Juan Maria,'Cardenas,'Travesía Diego Velázquez 623,'Tomares,41910,673954282);"
73536905V;Nerea;Carretero;Cuesta Constitución 747;Tomares;41910;647699488;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('73536905V,'Nerea,'Carretero,'Cuesta Constitución 747,'Tomares,41910,647699488);"
56494677F;Alex;Cuadrado;Vía Madrid 227;Tomares;41910;695162816;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('56494677F,'Alex,'Cuadrado,'Vía Madrid 227,'Tomares,41910,695162816);"
52951909K;Leticia;Ahmed;Corredera Pablo Picasso 167;Tomares;41910;656762776;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('52951909K,'Leticia,'Ahmed,'Corredera Pablo Picasso 167,'Tomares,41910,656762776);"
73079958B;Gonzalo;Martinez;Calle Nueva 657;Tomares;41910;684899030;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('73079958B,'Gonzalo,'Martinez,'Calle Nueva 657,'Tomares,41910,684899030);"
26883163G;Samuel;Arjona;Travesía Rafael Alberti 782;Tomares;41910;639421370;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('26883163G,'Samuel,'Arjona,'Travesía Rafael Alberti 782,'Tomares,41910,639421370);"
98308664V;Joel;Castellano;Carrera Madrid 721;Tomares;41910;622029736;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98308664V,'Joel,'Castellano,'Carrera Madrid 721,'Tomares,41910,622029736);"
85650579M;Antonio Jesus;Melero;Avenida Catalunya 951;Tomares;41910;624114002;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('85650579M,'Antonio Jesus,'Melero,'Avenida Catalunya 951,'Tomares,41910,624114002);"
80074109T;Blanca;Rios;Carrera María Zambrano 498;Tomares;41910;604372061;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('80074109T,'Blanca,'Rios,'Carrera María Zambrano 498,'Tomares,41910,604372061);"
54142128J;Carlos Javier;Pena;Callejón Constitución 21;Tomares;41910;786515555;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('54142128J,'Carlos Javier,'Pena,'Callejón Constitución 21,'Tomares,41910,786515555);"
29135973X;Maria Ines;Tomas;Pasaje San Miguel 740;Tomares;41910;697962128;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('29135973X,'Maria Ines,'Tomas,'Pasaje San Miguel 740,'Tomares,41910,697962128);"
09543243Z;Maria Luisa;Bueno;Vía Santa Ana 692;Tomares;41910;602497664;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('09543243Z,'Maria Luisa,'Bueno,'Vía Santa Ana 692,'Tomares,41910,602497664);"
24361882Y;Nerea;Sanchis;Cuesta de España 87;Tomares;41910;677496694;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('24361882Y,'Nerea,'Sanchis,'Cuesta de España 87,'Tomares,41910,677496694);"
22246393B;Claudio;Caballero;Pasaje Iglesia 68;Tomares;41910;683636509;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('22246393B,'Claudio,'Caballero,'Pasaje Iglesia 68,'Tomares,41910,683636509);"
47550684R;Piedad;Valls;Avenida Juan Ramón Jiménez 232;Camas;41900;699532191;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('47550684R,'Piedad,'Valls,'Avenida Juan Ramón Jiménez 232,'Camas,41900,699532191);"
29025579Q;Juan Carlos;Bartolome;Rambla Iglesia 587;Camas;41900;652313501;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('29025579Q,'Juan Carlos,'Bartolome,'Rambla Iglesia 587,'Camas,41900,652313501);"
20784582B;Yaiza;Lozano;Camino Ramón y Cajal 976;Camas;41900;764087239;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('20784582B,'Yaiza,'Lozano,'Camino Ramón y Cajal 976,'Camas,41900,764087239);"
37012540C;Rosa Maria;Costa;Rambla Constitución 269;Camas;41900;714905707;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('37012540C,'Rosa Maria,'Costa,'Rambla Constitución 269,'Camas,41900,714905707);"
67997140D;Maria Carmen;Muñiz;Callejón María Zambrano 601;Camas;41900;696534774;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('67997140D,'Maria Carmen,'Muñiz,'Callejón María Zambrano 601,'Camas,41900,696534774);"
96900709F;Jose Francisco;Maldonado;Callejón Rafael Alberti 400;Camas;41900;689394867;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('96900709F,'Jose Francisco,'Maldonado,'Callejón Rafael Alberti 400,'Camas,41900,689394867);"
80511407E;Julio Cesar;Pinto;Paseo Nueva 463;Camas;41900;637751703;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('80511407E,'Julio Cesar,'Pinto,'Paseo Nueva 463,'Camas,41900,637751703);"
31321409D;Julia;Vives;Callejón María Zambrano 98;Camas;41900;620792282;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('31321409D,'Julia,'Vives,'Callejón María Zambrano 98,'Camas,41900,620792282);"
07357335A;Rachid;Diaz;Callejón Horno 944;Camas;41900;688986823;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('07357335A,'Rachid,'Diaz,'Callejón Horno 944,'Camas,41900,688986823);"
95229914R;Diana;Pereira;Camino Vicente Aleixandre 978;Camas;41900;657191106;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95229914R,'Diana,'Pereira,'Camino Vicente Aleixandre 978,'Camas,41900,657191106);"
04884151D;Natividad;Becerra;Carrera Santa Ana 254;Camas;41900;784537060;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('04884151D,'Natividad,'Becerra,'Carrera Santa Ana 254,'Camas,41900,784537060);"
11581418K;Miquel;Ochoa;Pasaje Rafael Murillo 551;Camas;41900;644957108;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('11581418K,'Miquel,'Ochoa,'Pasaje Rafael Murillo 551,'Camas,41900,644957108);"
59302598L;Saray;Marques;Cuesta San Isidro 70;Camas;41900;681942566;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('59302598L,'Saray,'Marques,'Cuesta San Isidro 70,'Camas,41900,681942566);"
42226229T;Marc;Vila;Avenida Pedralbes 513;Castilleja de la Cuesta;41950;655343312;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('42226229T,'Marc,'Vila,'Avenida Pedralbes 513,'Castilleja de la Cuesta,41950,655343312);"
71145279T;Ezequiel;Perez;Corredera Catalunya 917;Castilleja de la Cuesta;41950;692815129;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71145279T,'Ezequiel,'Perez,'Corredera Catalunya 917,'Castilleja de la Cuesta,41950,692815129);"
77528682Y;Youssef;Galindo;Cuesta Rafael Alberti 255;Castilleja de la Cuesta;41950;690472494;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('77528682Y,'Youssef,'Galindo,'Cuesta Rafael Alberti 255,'Castilleja de la Cuesta,41950,690472494);"
83259995H;Jordi;Sola;Paseo San Miguel 454;Castilleja de la Cuesta;41950;651670789;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('83259995H,'Jordi,'Sola,'Paseo San Miguel 454,'Castilleja de la Cuesta,41950,651670789);"
60864507K;Ian;Herranz;Camino de España 43;Castilleja de la Cuesta;41950;616172592;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60864507K,'Ian,'Herranz,'Camino de España 43,'Castilleja de la Cuesta,41950,616172592);"
40250255W;Mar;Mohamed;Ronda Rafael Murillo 652;Castilleja de la Cuesta;41950;699516742;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('40250255W,'Mar,'Mohamed,'Ronda Rafael Murillo 652,'Castilleja de la Cuesta,41950,699516742);"
65541570B;Ricardo;Sala;Gran vía Miguel Hernández 464;Castilleja de la Cuesta;41950;629500770;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('65541570B,'Ricardo,'Sala,'Gran vía Miguel Hernández 464,'Castilleja de la Cuesta,41950,629500770);"
60983516M;Carmen;Velasco;Callejón Clara Campoamor 610;Castilleja de la Cuesta;41950;782252624;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('60983516M,'Carmen,'Velasco,'Callejón Clara Campoamor 610,'Castilleja de la Cuesta,41950,782252624);"
41142662D;Gerard;Cabezas;Corredera Vicente Aleixandre 593;Castilleja de la Cuesta;41950;747715686;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('41142662D,'Gerard,'Cabezas,'Corredera Vicente Aleixandre 593,'Castilleja de la Cuesta,41950,747715686);"
19641807Z;Isaac;Salguero;Calle San Juan 396;Castilleja de la Cuesta;41950;606297209;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('19641807Z,'Isaac,'Salguero,'Calle San Juan 396,'Castilleja de la Cuesta,41950,606297209);"
34929221H;Jose Maria;Alba;Ronda Mayor 413;Castilleja de la Cuesta;41950;608904389;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('34929221H,'Jose Maria,'Alba,'Ronda Mayor 413,'Castilleja de la Cuesta,41950,608904389);"
10736216T;Natalia;Castellanos;Carrera Ramón y Cajal 44;Castilleja de la Cuesta;41950;656848277;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('10736216T,'Natalia,'Castellanos,'Carrera Ramón y Cajal 44,'Castilleja de la Cuesta,41950,656848277);"
75266526S;Felix;Pascual;Paseo Doctor Fleming 688;Castilleja de la Cuesta;41950;662902880;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75266526S,'Felix,'Pascual,'Paseo Doctor Fleming 688,'Castilleja de la Cuesta,41950,662902880);"
74056232G;Adoracion;Caro;Corredera Miguel de Cervantes 529;Castilleja de la Cuesta;41950;601823851;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('74056232G,'Adoracion,'Caro,'Corredera Miguel de Cervantes 529,'Castilleja de la Cuesta,41950,601823851);"
03070440D;Juan Manuel;Arjona;Gran vía Juan Ramón Jiménez 242;Castilleja de la Cuesta;41950;691884025;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('03070440D,'Juan Manuel,'Arjona,'Gran vía Juan Ramón Jiménez 242,'Castilleja de la Cuesta,41950,691884025);"
14802118P;Gustavo;Espejo;Vereda Constitución 629;Castilleja de la Cuesta;41950;640087803;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('14802118P,'Gustavo,'Espejo,'Vereda Constitución 629,'Castilleja de la Cuesta,41950,640087803);"
16349830G;Olivia;Amaya;Camino San Pedro 294;Castilleja de la Cuesta;41950;657741686;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('16349830G,'Olivia,'Amaya,'Camino San Pedro 294,'Castilleja de la Cuesta,41950,657741686);"
62076974C;Pedro Manuel;Tapia;Ronda San Miguel 701;Castilleja de la Cuesta;41950;675752716;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('62076974C,'Pedro Manuel,'Tapia,'Ronda San Miguel 701,'Castilleja de la Cuesta,41950,675752716);"
70818083W;Jacinto;Cebrian;Callejón Fuente 557;Castilleja de la Cuesta;41950;684700631;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('70818083W,'Jacinto,'Cebrian,'Callejón Fuente 557,'Castilleja de la Cuesta,41950,684700631);"
04840951A;Abraham;Puig;Travesía San Miguel 358;Castilleja de la Cuesta;41950;689130674;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('04840951A,'Abraham,'Puig,'Travesía San Miguel 358,'Castilleja de la Cuesta,41950,689130674);"
06703873V;Jose Enrique;Puig;Vía Iglesia 62;Castilleja de la Cuesta;41950;675482825;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06703873V,'Jose Enrique,'Puig,'Vía Iglesia 62,'Castilleja de la Cuesta,41950,675482825);"
33115769R;Julia;Cuevas;Corredera San Antonio 607;Castilleja de la Cuesta;41950;738241338;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('33115769R,'Julia,'Cuevas,'Corredera San Antonio 607,'Castilleja de la Cuesta,41950,738241338);"
55689476J;Mariana;Cabrera;Ronda San Roque 506;Gines;41960;611084843;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('55689476J,'Mariana,'Cabrera,'Ronda San Roque 506,'Gines,41960,611084843);"
61445868B;Alba Maria;Domingo;Rambla San Isidro 865;Gines;41960;638677922;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('61445868B,'Alba Maria,'Domingo,'Rambla San Isidro 865,'Gines,41960,638677922);"
73743202G;Maria Purificacion;Pazos;Paseo de España 437;Gines;41960;655286868;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('73743202G,'Maria Purificacion,'Pazos,'Paseo de España 437,'Gines,41960,655286868);"
54340079A;Victoriano;Collado;Rambla San Antonio 178;Gines;41960;631102787;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('54340079A,'Victoriano,'Collado,'Rambla San Antonio 178,'Gines,41960,631102787);"
85945475H;Emilio;Tapia;Gran vía Horno 979;Gines;41960;684701752;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('85945475H,'Emilio,'Tapia,'Gran vía Horno 979,'Gines,41960,684701752);"
56987791R;Carlos;Gutierrez;Cuesta San José 824;Gines;41960;682998413;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('56987791R,'Carlos,'Gutierrez,'Cuesta San José 824,'Gines,41960,682998413);"
93767055B;Maria Milagros;Nuñez;Vereda Miguel Hernández 861;Gines;41960;688161715;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('93767055B,'Maria Milagros,'Nuñez,'Vereda Miguel Hernández 861,'Gines,41960,688161715);"
51502894Y;Francisco Antonio;Cardona;Cuesta Santa Ana 245;Gines;41960;645612937;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('51502894Y,'Francisco Antonio,'Cardona,'Cuesta Santa Ana 245,'Gines,41960,645612937);"
74630975T;Miquel;Cordero;Carrera Antonio Machado 292;Gines;41960;641373343;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('74630975T,'Miquel,'Cordero,'Carrera Antonio Machado 292,'Gines,41960,641373343);"
05513213K;Vicenta;Barrera;Ronda Clara Campoamor 872;Gines;41960;665405205;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('05513213K,'Vicenta,'Barrera,'Ronda Clara Campoamor 872,'Gines,41960,665405205);"
87101808A;Maria Dolors;Moyano;Vía Doctor Fleming 293;Gines;41960;632079350;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('87101808A,'Maria Dolors,'Moyano,'Vía Doctor Fleming 293,'Gines,41960,632079350);"
95776561F;Emiliano;Galan;Corredera Pedralbes 706;Gines;41960;633772415;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95776561F,'Emiliano,'Galan,'Corredera Pedralbes 706,'Gines,41960,633772415);"
17927599L;Juan Dios;Alarcon;Callejón Catalunya 13;Gines;41960;655474984;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('17927599L,'Juan Dios,'Alarcon,'Callejón Catalunya 13,'Gines,41960,655474984);"
06631313E;Moises;Alcala;Rambla San Miguel 992;Gines;41960;605146298;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('06631313E,'Moises,'Alcala,'Rambla San Miguel 992,'Gines,41960,605146298);"
98042009R;Joan;Velazquez;Carrera Lorca 258;Gines;41960;601218528;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('98042009R,'Joan,'Velazquez,'Carrera Lorca 258,'Gines,41960,601218528);"
95554520P;Itziar;Bermejo;Paseo San Antonio 253;Gines;41960;626076544;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('95554520P,'Itziar,'Bermejo,'Paseo San Antonio 253,'Gines,41960,626076544);"
79164654B;Maria Mercedes;Porras;Cuesta San Roque 507;Gines;41960;672757942;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('79164654B,'Maria Mercedes,'Porras,'Cuesta San Roque 507,'Gines,41960,672757942);"
01428449B;Eloy;Soria;Carrera Miguel Hernández 293;Gines;41960;652772049;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('01428449B,'Eloy,'Soria,'Carrera Miguel Hernández 293,'Gines,41960,652772049);"
83140432D;Emilia;Miranda;Avenida Real 603;Gines;41960;675922071;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('83140432D,'Emilia,'Miranda,'Avenida Real 603,'Gines,41960,675922071);"
64578518S;Carmen;Trujillo;Paseo Pedralbes 28;Gines;41960;614141683;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('64578518S,'Carmen,'Trujillo,'Paseo Pedralbes 28,'Gines,41960,614141683);"
12176269T;Angeles;Redondo;Vereda Ramón y Cajal 323;Gines;41960;642402650;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('12176269T,'Angeles,'Redondo,'Vereda Ramón y Cajal 323,'Gines,41960,642402650);"
88873107A;Alberto;Vives;Paseo San Pedro 145;Gines;41960;627067075;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('88873107A,'Alberto,'Vives,'Paseo San Pedro 145,'Gines,41960,627067075);"
52974062W;Valentina;Pereira;Cuesta Nueva 986;Gines;41960;608070516;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('52974062W,'Valentina,'Pereira,'Cuesta Nueva 986,'Gines,41960,608070516);"
27257856G;Maria Victoria;Lobato;Vereda Fuente 696;Bormujo;41930;664882321;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('27257856G,'Maria Victoria,'Lobato,'Vereda Fuente 696,'Bormujo,41930,664882321);"
21031332V;Maite;Santana;Corredera Juan Ramón Jiménez 766;Bormujo;41930;676087664;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('21031332V,'Maite,'Santana,'Corredera Juan Ramón Jiménez 766,'Bormujo,41930,676087664);"
39077607D;Bartolome;Barrera;Carrera María Zambrano 508;Bormujo;41930;685602451;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('39077607D,'Bartolome,'Barrera,'Carrera María Zambrano 508,'Bormujo,41930,685602451);"
13291796G;Alonso;Casado;Vereda Diego Velázquez 21;Bormujo;41930;694858293;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('13291796G,'Alonso,'Casado,'Vereda Diego Velázquez 21,'Bormujo,41930,694858293);"
21041719P;Lourdes;Ventura;Vía Doctor Fleming 278;Bormujo;41930;613213237;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('21041719P,'Lourdes,'Ventura,'Vía Doctor Fleming 278,'Bormujo,41930,613213237);"
42685706Y;Vicente;Martinez;Gran vía Catalunya 366;Bormujo;41930;694037550;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('42685706Y,'Vicente,'Martinez,'Gran vía Catalunya 366,'Bormujo,41930,694037550);"
63964265T;Benita;Gonzalo;Gran vía Mayor 80;Bormujo;41930;714372029;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('63964265T,'Benita,'Gonzalo,'Gran vía Mayor 80,'Bormujo,41930,714372029);"
03264011N;Marc;Esteve;Gran vía Pablo Picasso 307;Bormujo;41930;680831323;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('03264011N,'Marc,'Esteve,'Gran vía Pablo Picasso 307,'Bormujo,41930,680831323);"
58420777H;Maria Nieves;Barrios;Callejón Miguel Hernández 46;Bormujo;41930;690613323;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('58420777H,'Maria Nieves,'Barrios,'Callejón Miguel Hernández 46,'Bormujo,41930,690613323);"
61958407H;Elisabet;Aguilar;Callejón Pablo Picasso 744;Bormujo;41930;648940752;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('61958407H,'Elisabet,'Aguilar,'Callejón Pablo Picasso 744,'Bormujo,41930,648940752);"
91671044J;Jose Joaquin;Rincon;Vereda San Pedro 364;Bormujo;41930;664325283;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('91671044J,'Jose Joaquin,'Rincon,'Vereda San Pedro 364,'Bormujo,41930,664325283);"
00963732D;Jonathan;Guijarro;Camino Miguel Hernández 539;Bormujo;41930;609332267;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('00963732D,'Jonathan,'Guijarro,'Camino Miguel Hernández 539,'Bormujo,41930,609332267);"
51761893W;Luciano;Miralles;Paseo Manuel de Falla 962;Bormujo;41930;607280071;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('51761893W,'Luciano,'Miralles,'Paseo Manuel de Falla 962,'Bormujo,41930,607280071);"
27965557H;Alfonso;Piñero;Avenida Mayor 994;Bormujo;41930;691184255;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('27965557H,'Alfonso,'Piñero,'Avenida Mayor 994,'Bormujo,41930,691184255);"
22392809D;Maria Eugenia;Nuñez;Pasaje Fuente 840;Bormujo;41930;673375181;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('22392809D,'Maria Eugenia,'Nuñez,'Pasaje Fuente 840,'Bormujo,41930,673375181);"
36622641V;Jairo;Carrillo;Camino Iglesia 2;Tomares;41910;629207073;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('36622641V,'Jairo,'Carrillo,'Camino Iglesia 2,'Tomares,41910,629207073);"
75174154B;Candela;Andreu;Camino Fuente 965;Tomares;41910;667677635;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('75174154B,'Candela,'Andreu,'Camino Fuente 965,'Tomares,41910,667677635);"
05350690Q;Adrian;Paredes;Cuesta Miguel de Cervantes 244;Tomares;41910;692246451;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('05350690Q,'Adrian,'Paredes,'Cuesta Miguel de Cervantes 244,'Tomares,41910,692246451);"
15972902T;Ascension;Gomez;Pasaje San José 950;Tomares;41910;711462639;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('15972902T,'Ascension,'Gomez,'Pasaje San José 950,'Tomares,41910,711462639);"
11790872Z;Sebastian;Menendez;Rambla Ramón y Cajal 397;Tomares;41910;649792015;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('11790872Z,'Sebastian,'Menendez,'Rambla Ramón y Cajal 397,'Tomares,41910,649792015);"
80373951Z;Andres;Rosado;Pasaje Nueva 647;Tomares;41910;696605178;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('80373951Z,'Andres,'Rosado,'Pasaje Nueva 647,'Tomares,41910,696605178);"
79294703H;Jesus;Herranz;Callejón Lorca 321;Tomares;41910;699080548;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('79294703H,'Jesus,'Herranz,'Callejón Lorca 321,'Tomares,41910,699080548);"
24017588E;Isabel;Redondo;Calle Ramón y Cajal 608;Tomares;41910;675289506;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('24017588E,'Isabel,'Redondo,'Calle Ramón y Cajal 608,'Tomares,41910,675289506);"
71898230T;Nuria;Domingo;Pasaje San Miguel 927;Tomares;41910;634754470;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('71898230T,'Nuria,'Domingo,'Pasaje San Miguel 927,'Tomares,41910,634754470);"
97609535L;Juan Miguel;Alonso;Pasaje Fuente 884;Tomares;41910;742264515;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('97609535L,'Juan Miguel,'Alonso,'Pasaje Fuente 884,'Tomares,41910,742264515);"
65720400Q;Isabel;Palomo;Travesía Fuente 251;Tomares;41910;699580365;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('65720400Q,'Isabel,'Palomo,'Travesía Fuente 251,'Tomares,41910,699580365);"
57234899C;Adria;Leon;Gran vía Manuel de Falla 873;Tomares;41910;645367614;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('57234899C,'Adria,'Leon,'Gran vía Manuel de Falla 873,'Tomares,41910,645367614);"
90729706L;Maria Belen;Rios;Camino Juan Ramón Jiménez 776;Tomares;41910;622643188;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('90729706L,'Maria Belen,'Rios,'Camino Juan Ramón Jiménez 776,'Tomares,41910,622643188);"
54383005B;Maria Inmaculada;Llamas;Rambla Pedralbes 497;Tomares;41910;689897875;,';;,;");";INSERT INTO CLIENTE VALUES (';"INSERT INTO CLIENTE VALUES ('54383005B,'Maria Inmaculada,'Llamas,'Rambla Pedralbes 497,'Tomares,41910,689897875);"
